filename,site,size,footprint,height,num_stories,num_adiabatic,inf_rate,orientation,WWR,frame,polyiso_t,cellulose_t,setback,rear_setback,side_setback,structure_setback,assembly_r,area_buildable,surf_area,volume,surf_vol_ratio,EUI,carbon,kgCO2e
n_20_5_1_1_0_2,1,600,300,20,2,2,0.00015,1,0.2,3,1,9.25,0,5,5,5,7.351032352,1050.646485,2049.523607,6000,0.341587268,104.432,2491.375906,0.135669
n_20_2_0_3_1_2,3,600,300,20,2,2,0.00059,1,0.2,1,0,5.5,1,0,5,5,3.904421947,2225.954944,1989.323426,6000,0.331553904,105.095,2507.188956,0.135669
n_20_2_1_3_1_2,3,600,300,20,2,2,0.00015,1,0.2,1,0,5.5,1,0,5,5,3.904421947,2225.954944,1989.323426,6000,0.331553904,105.095,2507.188956,0.135669
n_10_2_0_2_0_2,2,600,300,20,2,2,0.00059,1,0.1,1,0,5.5,0,0,5,5,3.904421947,1619.025972,2076.312169,6000,0.346052028,105.123,2507.862013,0.135669
n_10_2_0_2_1_2,2,600,300,20,2,2,0.00059,1,0.1,1,0,5.5,1,0,5,5,3.904421947,1619.025972,2076.312169,6000,0.346052028,105.123,2507.862013,0.135669
n_10_2_1_2_0_2,2,600,300,20,2,2,0.00015,1,0.1,1,0,5.5,0,0,5,5,3.904421947,1619.025972,2076.312169,6000,0.346052028,105.123,2507.862013,0.135669
n_10_2_1_2_1_2,2,600,300,20,2,2,0.00015,1,0.1,1,0,5.5,1,0,5,5,3.904421947,1619.025972,2076.312169,6000,0.346052028,105.123,2507.862013,0.135669
n_10_1_0_3_1_2,3,600,300,20,2,2,0.00059,1,0.1,0,0,3.5,1,0,5,5,2.723708136,2225.954944,1989.323426,6000,0.331553904,105.221,2510.198805,0.135669
n_10_1_1_3_1_2,3,600,300,20,2,2,0.00015,1,0.1,0,0,3.5,1,0,5,5,2.723708136,2225.954944,1989.323426,6000,0.331553904,105.221,2510.198805,0.135669
n_20_5_0_2_0_2,2,600,300,20,2,2,0.00059,1,0.2,3,1,9.25,0,0,5,5,7.351032352,1619.025972,2076.312169,6000,0.346052028,105.234,2510.501303,0.135669
n_20_5_0_2_1_2,2,600,300,20,2,2,0.00059,1,0.2,3,1,9.25,1,0,5,5,7.351032352,1619.025972,2076.312169,6000,0.346052028,105.234,2510.501303,0.135669
n_20_5_1_2_0_2,2,600,300,20,2,2,0.00015,1,0.2,3,1,9.25,0,0,5,5,7.351032352,1619.025972,2076.312169,6000,0.346052028,105.234,2510.501303,0.135669
n_20_5_1_2_1_2,2,600,300,20,2,2,0.00015,1,0.2,3,1,9.25,1,0,5,5,7.351032352,1619.025972,2076.312169,6000,0.346052028,105.234,2510.501303,0.135669
n_20_4_0_1_0_2,1,600,300,20,2,2,0.00059,1,0.2,3,0,9.25,0,5,5,5,6.118260341,1050.646485,2049.523607,6000,0.341587268,105.363,2513.586776,0.135669
n_20_4_1_1_0_2,1,600,300,20,2,2,0.00015,1,0.2,3,0,9.25,0,5,5,5,6.118260341,1050.646485,2049.523607,6000,0.341587268,105.363,2513.586776,0.135669
n_10_2_0_1_1_2,1,600,300,20,2,2,0.00059,1,0.1,1,0,5.5,1,0,5,5,3.904421947,1170.409731,2074.616975,6000,0.345769496,105.423,2515.016076,0.135669
n_10_2_1_1_1_2,1,600,300,20,2,2,0.00015,1,0.1,1,0,5.5,1,0,5,5,3.904421947,1170.409731,2074.616975,6000,0.345769496,105.423,2515.016076,0.135669
n_20_2_0_3_0_2,3,600,300,20,2,2,0.00059,1,0.2,1,0,5.5,0,5,5,5,3.904421947,1972.217303,1997.989188,6000,0.332998198,105.47,2516.142879,0.135669
n_20_2_1_3_0_2,3,600,300,20,2,2,0.00015,1,0.2,1,0,5.5,0,5,5,5,3.904421947,1972.217303,1997.989188,6000,0.332998198,105.47,2516.142879,0.135669
n_20_5_0_1_1_2,1,600,300,20,2,2,0.00059,1,0.2,3,1,9.25,1,0,5,5,7.351032352,1170.409731,2074.616975,6000,0.345769496,105.565,2518.404046,0.135669
n_20_5_1_1_1_2,1,600,300,20,2,2,0.00015,1,0.2,3,1,9.25,1,0,5,5,7.351032352,1170.409731,2074.616975,6000,0.345769496,105.565,2518.404046,0.135669
n_10_1_0_3_0_2,3,600,300,20,2,2,0.00059,1,0.1,0,0,3.5,0,5,5,5,2.723708136,1972.217303,1997.989188,6000,0.332998198,105.628,2519.908971,0.135669
n_10_1_1_3_0_2,3,600,300,20,2,2,0.00015,1,0.1,0,0,3.5,0,5,5,5,2.723708136,1972.217303,1997.989188,6000,0.332998198,105.628,2519.908971,0.135669
n_10_1_0_0_0_2,0,600,300,20,2,2,0.00059,1,0.1,0,0,3.5,0,0,5,5,2.723708136,810.1583246,1986.023859,6000,0.331003977,105.884,2526.004293,0.135669
n_10_1_0_0_1_2,0,600,300,20,2,2,0.00059,1,0.1,0,0,3.5,1,0,5,5,2.723708136,810.1583246,1986.023859,6000,0.331003977,105.884,2526.004293,0.135669
n_10_1_1_0_0_2,0,600,300,20,2,2,0.00015,1,0.1,0,0,3.5,0,0,5,5,2.723708136,810.1583246,1986.023859,6000,0.331003977,105.884,2526.004293,0.135669
n_10_1_1_0_1_2,0,600,300,20,2,2,0.00015,1,0.1,0,0,3.5,1,0,5,5,2.723708136,810.1583246,1986.023859,6000,0.331003977,105.884,2526.004293,0.135669
n_20_2_0_0_0_2,0,600,300,20,2,2,0.00059,1,0.2,1,0,5.5,0,0,5,5,3.904421947,810.1583246,1986.023859,6000,0.331003977,105.963,2527.887339,0.135669
n_20_2_0_0_1_2,0,600,300,20,2,2,0.00059,1,0.2,1,0,5.5,1,0,5,5,3.904421947,810.1583246,1986.023859,6000,0.331003977,105.963,2527.887339,0.135669
n_20_2_1_0_0_2,0,600,300,20,2,2,0.00015,1,0.2,1,0,5.5,0,0,5,5,3.904421947,810.1583246,1986.023859,6000,0.331003977,105.963,2527.887339,0.135669
n_20_2_1_0_1_2,0,600,300,20,2,2,0.00015,1,0.2,1,0,5.5,1,0,5,5,3.904421947,810.1583246,1986.023859,6000,0.331003977,105.963,2527.887339,0.135669
n_20_4_0_2_0_2,2,600,300,20,2,2,0.00059,1,0.2,3,0,9.25,0,0,5,5,6.118260341,1619.025972,2076.312169,6000,0.346052028,106.165,2532.70461,0.135669
n_20_4_0_2_1_2,2,600,300,20,2,2,0.00059,1,0.2,3,0,9.25,1,0,5,5,6.118260341,1619.025972,2076.312169,6000,0.346052028,106.165,2532.70461,0.135669
n_20_4_1_2_0_2,2,600,300,20,2,2,0.00015,1,0.2,3,0,9.25,0,0,5,5,6.118260341,1619.025972,2076.312169,6000,0.346052028,106.165,2532.70461,0.135669
n_20_4_1_2_1_2,2,600,300,20,2,2,0.00015,1,0.2,3,0,9.25,1,0,5,5,6.118260341,1619.025972,2076.312169,6000,0.346052028,106.165,2532.70461,0.135669
n_30_5_0_3_1_2,3,600,300,20,2,2,0.00059,1,0.3,3,1,9.25,1,0,5,5,7.351032352,2225.954944,1989.323426,6000,0.331553904,106.215,2533.907037,0.135669
n_30_5_1_3_1_2,3,600,300,20,2,2,0.00015,1,0.3,3,1,9.25,1,0,5,5,7.351032352,2225.954944,1989.323426,6000,0.331553904,106.215,2533.907037,0.135669
n_20_4_0_1_1_2,1,600,300,20,2,2,0.00059,1,0.2,3,0,9.25,1,0,5,5,6.118260341,1170.409731,2074.616975,6000,0.345769496,106.512,2540.985475,0.135669
n_20_4_1_1_1_2,1,600,300,20,2,2,0.00015,1,0.2,3,0,9.25,1,0,5,5,6.118260341,1170.409731,2074.616975,6000,0.345769496,106.512,2540.985475,0.135669
n_30_5_0_3_0_2,3,600,300,20,2,2,0.00059,1,0.3,3,1,9.25,0,5,5,5,7.351032352,1972.217303,1997.989188,6000,0.332998198,106.559,2542.112278,0.135669
n_30_5_1_3_0_2,3,600,300,20,2,2,0.00015,1,0.3,3,1,9.25,0,5,5,5,7.351032352,1972.217303,1997.989188,6000,0.332998198,106.559,2542.112278,0.135669
n_20_3_0_1_0_2,1,600,300,20,2,2,0.00059,1,0.2,2,0,7.25,0,5,5,5,4.937546531,1050.646485,2049.523607,6000,0.341587268,106.752,2546.710238,0.135669
n_20_3_1_1_0_2,1,600,300,20,2,2,0.00015,1,0.2,2,0,7.25,0,5,5,5,4.937546531,1050.646485,2049.523607,6000,0.341587268,106.752,2546.710238,0.135669
n_30_4_0_3_1_2,3,600,300,20,2,2,0.00059,1,0.3,3,0,9.25,1,0,5,5,6.118260341,2225.954944,1989.323426,6000,0.331553904,106.972,2551.973692,0.135669
n_30_4_1_3_1_2,3,600,300,20,2,2,0.00015,1,0.3,3,0,9.25,1,0,5,5,6.118260341,2225.954944,1989.323426,6000,0.331553904,106.972,2551.973692,0.135669
n_30_5_0_0_0_2,0,600,300,20,2,2,0.00059,1,0.3,3,1,9.25,0,0,5,5,7.351032352,810.1583246,1986.023859,6000,0.331003977,107.209,2557.622831,0.135669
n_30_5_0_0_1_2,0,600,300,20,2,2,0.00059,1,0.3,3,1,9.25,1,0,5,5,7.351032352,810.1583246,1986.023859,6000,0.331003977,107.209,2557.622831,0.135669
n_30_5_1_0_0_2,0,600,300,20,2,2,0.00015,1,0.3,3,1,9.25,0,0,5,5,7.351032352,810.1583246,1986.023859,6000,0.331003977,107.209,2557.622831,0.135669
n_30_5_1_0_1_2,0,600,300,20,2,2,0.00015,1,0.3,3,1,9.25,1,0,5,5,7.351032352,810.1583246,1986.023859,6000,0.331003977,107.209,2557.622831,0.135669
n_30_4_0_3_0_2,3,600,300,20,2,2,0.00059,1,0.3,3,0,9.25,0,5,5,5,6.118260341,1972.217303,1997.989188,6000,0.332998198,107.316,2560.178933,0.135669
n_30_4_1_3_0_2,3,600,300,20,2,2,0.00015,1,0.3,3,0,9.25,0,5,5,5,6.118260341,1972.217303,1997.989188,6000,0.332998198,107.316,2560.178933,0.135669
n_20_3_0_2_0_2,2,600,300,20,2,2,0.00059,1,0.2,2,0,7.25,0,0,5,5,4.937546531,1619.025972,2076.312169,6000,0.346052028,107.6,2566.947312,0.135669
n_20_3_0_2_1_2,2,600,300,20,2,2,0.00059,1,0.2,2,0,7.25,1,0,5,5,4.937546531,1619.025972,2076.312169,6000,0.346052028,107.6,2566.947312,0.135669
n_20_3_1_2_0_2,2,600,300,20,2,2,0.00015,1,0.2,2,0,7.25,0,0,5,5,4.937546531,1619.025972,2076.312169,6000,0.346052028,107.6,2566.947312,0.135669
n_20_3_1_2_1_2,2,600,300,20,2,2,0.00015,1,0.2,2,0,7.25,1,0,5,5,4.937546531,1619.025972,2076.312169,6000,0.346052028,107.6,2566.947312,0.135669
n_20_3_0_1_1_2,1,600,300,20,2,2,0.00059,1,0.2,2,0,7.25,1,0,5,5,4.937546531,1170.409731,2074.616975,6000,0.345769496,107.916,2574.479497,0.135669
n_20_3_1_1_1_2,1,600,300,20,2,2,0.00015,1,0.2,2,0,7.25,1,0,5,5,4.937546531,1170.409731,2074.616975,6000,0.345769496,107.916,2574.479497,0.135669
n_30_4_0_0_0_2,0,600,300,20,2,2,0.00059,1,0.3,3,0,9.25,0,0,5,5,6.118260341,810.1583246,1986.023859,6000,0.331003977,107.966,2575.689486,0.135669
n_30_4_0_0_1_2,0,600,300,20,2,2,0.00059,1,0.3,3,0,9.25,1,0,5,5,6.118260341,810.1583246,1986.023859,6000,0.331003977,107.966,2575.689486,0.135669
n_30_4_1_0_0_2,0,600,300,20,2,2,0.00015,1,0.3,3,0,9.25,0,0,5,5,6.118260341,810.1583246,1986.023859,6000,0.331003977,107.966,2575.689486,0.135669
n_30_4_1_0_1_2,0,600,300,20,2,2,0.00015,1,0.3,3,0,9.25,1,0,5,5,6.118260341,810.1583246,1986.023859,6000,0.331003977,107.966,2575.689486,0.135669
n_30_3_0_3_1_2,3,600,300,20,2,2,0.00059,1,0.3,2,0,7.25,1,0,5,5,4.937546531,2225.954944,1989.323426,6000,0.331553904,108.108,2579.077457,0.135669
n_30_3_1_3_1_2,3,600,300,20,2,2,0.00015,1,0.3,2,0,7.25,1,0,5,5,4.937546531,2225.954944,1989.323426,6000,0.331553904,108.108,2579.077457,0.135669
n_30_3_0_3_0_2,3,600,300,20,2,2,0.00059,1,0.3,2,0,7.25,0,5,5,5,4.937546531,1972.217303,1997.989188,6000,0.332998198,108.452,2587.275135,0.135669
n_30_3_1_3_0_2,3,600,300,20,2,2,0.00015,1,0.3,2,0,7.25,0,5,5,5,4.937546531,1972.217303,1997.989188,6000,0.332998198,108.452,2587.275135,0.135669
n_10_1_0_1_0_2,1,600,300,20,2,2,0.00059,1,0.1,0,0,3.5,0,5,5,5,2.723708136,1050.646485,2049.523607,6000,0.341587268,108.519,2588.863247,0.135669
n_10_1_1_1_0_2,1,600,300,20,2,2,0.00015,1,0.1,0,0,3.5,0,5,5,5,2.723708136,1050.646485,2049.523607,6000,0.341587268,108.519,2588.863247,0.135669
n_20_2_0_1_0_2,1,600,300,20,2,2,0.00059,1,0.2,1,0,5.5,0,5,5,5,3.904421947,1050.646485,2049.523607,6000,0.341587268,108.613,2591.124414,0.135669
n_20_2_1_1_0_2,1,600,300,20,2,2,0.00015,1,0.2,1,0,5.5,0,5,5,5,3.904421947,1050.646485,2049.523607,6000,0.341587268,108.613,2591.124414,0.135669
n_20_1_0_3_1_2,3,600,300,20,2,2,0.00059,1,0.2,0,0,3.5,1,0,5,5,2.723708136,2225.954944,1989.323426,6000,0.331553904,108.645,2591.873095,0.135669
n_20_1_1_3_1_2,3,600,300,20,2,2,0.00015,1,0.2,0,0,3.5,1,0,5,5,2.723708136,2225.954944,1989.323426,6000,0.331553904,108.645,2591.873095,0.135669
n_20_1_0_3_0_2,3,600,300,20,2,2,0.00059,1,0.2,0,0,3.5,0,5,5,5,2.723708136,1972.217303,1997.989188,6000,0.332998198,109.02,2600.819455,0.135669
n_20_1_1_3_0_2,3,600,300,20,2,2,0.00015,1,0.2,0,0,3.5,0,5,5,5,2.723708136,1972.217303,1997.989188,6000,0.332998198,109.02,2600.819455,0.135669
n_30_3_0_0_0_2,0,600,300,20,2,2,0.00059,1,0.3,2,0,7.25,0,0,5,5,4.937546531,810.1583246,1986.023859,6000,0.331003977,109.102,2602.79325,0.135669
n_30_3_0_0_1_2,0,600,300,20,2,2,0.00059,1,0.3,2,0,7.25,1,0,5,5,4.937546531,810.1583246,1986.023859,6000,0.331003977,109.102,2602.79325,0.135669
n_30_3_1_0_0_2,0,600,300,20,2,2,0.00015,1,0.3,2,0,7.25,0,0,5,5,4.937546531,810.1583246,1986.023859,6000,0.331003977,109.102,2602.79325,0.135669
n_30_3_1_0_1_2,0,600,300,20,2,2,0.00015,1,0.3,2,0,7.25,1,0,5,5,4.937546531,810.1583246,1986.023859,6000,0.331003977,109.102,2602.79325,0.135669
n_10_1_0_2_0_2,2,600,300,20,2,2,0.00059,1,0.1,0,0,3.5,0,0,5,5,2.723708136,1619.025972,2076.312169,6000,0.346052028,109.414,2610.227123,0.135669
n_10_1_0_2_1_2,2,600,300,20,2,2,0.00059,1,0.1,0,0,3.5,1,0,5,5,2.723708136,1619.025972,2076.312169,6000,0.346052028,109.414,2610.227123,0.135669
n_10_1_1_2_0_2,2,600,300,20,2,2,0.00015,1,0.1,0,0,3.5,0,0,5,5,2.723708136,1619.025972,2076.312169,6000,0.346052028,109.414,2610.227123,0.135669
n_10_1_1_2_1_2,2,600,300,20,2,2,0.00015,1,0.1,0,0,3.5,1,0,5,5,2.723708136,1619.025972,2076.312169,6000,0.346052028,109.414,2610.227123,0.135669
n_20_2_0_2_0_2,2,600,300,20,2,2,0.00059,1,0.2,1,0,5.5,0,0,5,5,3.904421947,1619.025972,2076.312169,6000,0.346052028,109.493,2612.110169,0.135669
n_20_2_0_2_1_2,2,600,300,20,2,2,0.00059,1,0.2,1,0,5.5,1,0,5,5,3.904421947,1619.025972,2076.312169,6000,0.346052028,109.493,2612.110169,0.135669
n_20_2_1_2_0_2,2,600,300,20,2,2,0.00015,1,0.2,1,0,5.5,0,0,5,5,3.904421947,1619.025972,2076.312169,6000,0.346052028,109.493,2612.110169,0.135669
n_20_2_1_2_1_2,2,600,300,20,2,2,0.00015,1,0.2,1,0,5.5,1,0,5,5,3.904421947,1619.025972,2076.312169,6000,0.346052028,109.493,2612.110169,0.135669
n_20_1_0_0_0_2,0,600,300,20,2,2,0.00059,1,0.2,0,0,3.5,0,0,5,5,2.723708136,810.1583246,1986.023859,6000,0.331003977,109.513,2612.57904,0.135669
n_20_1_0_0_1_2,0,600,300,20,2,2,0.00059,1,0.2,0,0,3.5,1,0,5,5,2.723708136,810.1583246,1986.023859,6000,0.331003977,109.513,2612.57904,0.135669
n_20_1_1_0_0_2,0,600,300,20,2,2,0.00015,1,0.2,0,0,3.5,0,0,5,5,2.723708136,810.1583246,1986.023859,6000,0.331003977,109.513,2612.57904,0.135669
n_20_1_1_0_1_2,0,600,300,20,2,2,0.00015,1,0.2,0,0,3.5,1,0,5,5,2.723708136,810.1583246,1986.023859,6000,0.331003977,109.513,2612.57904,0.135669
n_30_2_0_3_1_2,3,600,300,20,2,2,0.00059,1,0.3,1,0,5.5,1,0,5,5,3.904421947,2225.954944,1989.323426,6000,0.331553904,109.623,2615.210768,0.135669
n_30_2_1_3_1_2,3,600,300,20,2,2,0.00015,1,0.3,1,0,5.5,1,0,5,5,3.904421947,2225.954944,1989.323426,6000,0.331553904,109.623,2615.210768,0.135669
n_10_1_0_1_1_2,1,600,300,20,2,2,0.00059,1,0.1,0,0,3.5,1,0,5,5,2.723708136,1170.409731,2074.616975,6000,0.345769496,109.698,2617.003064,0.135669
n_10_1_1_1_1_2,1,600,300,20,2,2,0.00015,1,0.1,0,0,3.5,1,0,5,5,2.723708136,1170.409731,2074.616975,6000,0.345769496,109.698,2617.003064,0.135669
n_20_2_0_1_1_2,1,600,300,20,2,2,0.00059,1,0.2,1,0,5.5,1,0,5,5,3.904421947,1170.409731,2074.616975,6000,0.345769496,109.808,2619.634792,0.135669
n_20_2_1_1_1_2,1,600,300,20,2,2,0.00015,1,0.2,1,0,5.5,1,0,5,5,3.904421947,1170.409731,2074.616975,6000,0.345769496,109.808,2619.634792,0.135669
n_30_5_0_1_0_2,1,600,300,20,2,2,0.00059,1,0.3,3,1,9.25,0,5,5,5,7.351032352,1050.646485,2049.523607,6000,0.341587268,109.97,2623.491633,0.135669
n_30_5_1_1_0_2,1,600,300,20,2,2,0.00015,1,0.3,3,1,9.25,0,5,5,5,7.351032352,1050.646485,2049.523607,6000,0.341587268,109.97,2623.491633,0.135669
n_30_2_0_3_0_2,3,600,300,20,2,2,0.00059,1,0.3,1,0,5.5,0,5,5,5,3.904421947,1972.217303,1997.989188,6000,0.332998198,109.982,2623.779006,0.135669
n_30_2_1_3_0_2,3,600,300,20,2,2,0.00015,1,0.3,1,0,5.5,0,5,5,5,3.904421947,1972.217303,1997.989188,6000,0.332998198,109.982,2623.779006,0.135669
n_30_2_0_0_0_2,0,600,300,20,2,2,0.00059,1,0.3,1,0,5.5,0,0,5,5,3.904421947,810.1583246,1986.023859,6000,0.331003977,110.617,2638.926561,0.135669
n_30_2_0_0_1_2,0,600,300,20,2,2,0.00059,1,0.3,1,0,5.5,1,0,5,5,3.904421947,810.1583246,1986.023859,6000,0.331003977,110.617,2638.926561,0.135669
n_30_2_1_0_0_2,0,600,300,20,2,2,0.00015,1,0.3,1,0,5.5,0,0,5,5,3.904421947,810.1583246,1986.023859,6000,0.331003977,110.617,2638.926561,0.135669
n_30_2_1_0_1_2,0,600,300,20,2,2,0.00015,1,0.3,1,0,5.5,1,0,5,5,3.904421947,810.1583246,1986.023859,6000,0.331003977,110.617,2638.926561,0.135669
n_10_0_0_3_1_2,3,600,300,20,2,2,0.00059,1,0.1,0,1,0,1,0,5,5,1.89023098,2225.954944,1989.323426,6000,0.331553904,110.696,2640.809607,0.135669
n_10_0_1_3_1_2,3,600,300,20,2,2,0.00015,1,0.1,0,1,0,1,0,5,5,1.89023098,2225.954944,1989.323426,6000,0.331553904,110.696,2640.809607,0.135669
n_30_4_0_1_0_2,1,600,300,20,2,2,0.00059,1,0.3,3,0,9.25,0,5,5,5,6.118260341,1050.646485,2049.523607,6000,0.341587268,110.759,2642.314532,0.135669
n_30_4_1_1_0_2,1,600,300,20,2,2,0.00015,1,0.3,3,0,9.25,0,5,5,5,6.118260341,1050.646485,2049.523607,6000,0.341587268,110.759,2642.314532,0.135669
n_30_5_0_2_0_2,2,600,300,20,2,2,0.00059,1,0.3,3,1,9.25,0,0,5,5,7.351032352,1619.025972,2076.312169,6000,0.346052028,110.944,2646.730994,0.135669
n_30_5_0_2_1_2,2,600,300,20,2,2,0.00059,1,0.3,3,1,9.25,1,0,5,5,7.351032352,1619.025972,2076.312169,6000,0.346052028,110.944,2646.730994,0.135669
n_30_5_1_2_0_2,2,600,300,20,2,2,0.00015,1,0.3,3,1,9.25,0,0,5,5,7.351032352,1619.025972,2076.312169,6000,0.346052028,110.944,2646.730994,0.135669
n_30_5_1_2_1_2,2,600,300,20,2,2,0.00015,1,0.3,3,1,9.25,1,0,5,5,7.351032352,1619.025972,2076.312169,6000,0.346052028,110.944,2646.730994,0.135669
n_10_0_0_3_0_2,3,600,300,20,2,2,0.00059,1,0.1,0,1,0,0,5,5,5,1.89023098,1972.217303,1997.989188,6000,0.332998198,111.118,2650.867645,0.135669
n_10_0_1_3_0_2,3,600,300,20,2,2,0.00015,1,0.1,0,1,0,0,5,5,5,1.89023098,1972.217303,1997.989188,6000,0.332998198,111.118,2650.867645,0.135669
n_30_5_0_1_1_2,1,600,300,20,2,2,0.00059,1,0.3,3,1,9.25,1,0,5,5,7.351032352,1170.409731,2074.616975,6000,0.345769496,111.212,2653.128813,0.135669
n_30_5_1_1_1_2,1,600,300,20,2,2,0.00015,1,0.3,3,1,9.25,1,0,5,5,7.351032352,1170.409731,2074.616975,6000,0.345769496,111.212,2653.128813,0.135669
n_10_0_0_0_0_2,0,600,300,20,2,2,0.00059,1,0.1,0,1,0,0,0,5,5,1.89023098,810.1583246,1986.023859,6000,0.331003977,111.39,2657.371339,0.135669
n_10_0_0_0_1_2,0,600,300,20,2,2,0.00059,1,0.1,0,1,0,1,0,5,5,1.89023098,810.1583246,1986.023859,6000,0.331003977,111.39,2657.371339,0.135669
n_10_0_1_0_0_2,0,600,300,20,2,2,0.00015,1,0.1,0,1,0,0,0,5,5,1.89023098,810.1583246,1986.023859,6000,0.331003977,111.39,2657.371339,0.135669
n_10_0_1_0_1_2,0,600,300,20,2,2,0.00015,1,0.1,0,1,0,1,0,5,5,1.89023098,810.1583246,1986.023859,6000,0.331003977,111.39,2657.371339,0.135669
n_40_5_0_3_1_2,3,600,300,20,2,2,0.00059,1,0.4,3,1,9.25,1,0,5,5,7.351032352,2225.954944,1989.323426,6000,0.331553904,111.706,2664.895961,0.135669
n_40_5_1_3_1_2,3,600,300,20,2,2,0.00015,1,0.4,3,1,9.25,1,0,5,5,7.351032352,2225.954944,1989.323426,6000,0.331553904,111.706,2664.895961,0.135669
n_30_4_0_2_0_2,2,600,300,20,2,2,0.00059,1,0.3,3,0,9.25,0,0,5,5,6.118260341,1619.025972,2076.312169,6000,0.346052028,111.733,2665.54633,0.135669
n_30_4_0_2_1_2,2,600,300,20,2,2,0.00059,1,0.3,3,0,9.25,1,0,5,5,6.118260341,1619.025972,2076.312169,6000,0.346052028,111.733,2665.54633,0.135669
n_30_4_1_2_0_2,2,600,300,20,2,2,0.00015,1,0.3,3,0,9.25,0,0,5,5,6.118260341,1619.025972,2076.312169,6000,0.346052028,111.733,2665.54633,0.135669
n_30_4_1_2_1_2,2,600,300,20,2,2,0.00015,1,0.3,3,0,9.25,1,0,5,5,6.118260341,1619.025972,2076.312169,6000,0.346052028,111.733,2665.54633,0.135669
n_30_3_0_1_0_2,1,600,300,20,2,2,0.00059,1,0.3,2,0,7.25,0,5,5,5,4.937546531,1050.646485,2049.523607,6000,0.341587268,111.942,2670.545099,0.135669
n_30_3_1_1_0_2,1,600,300,20,2,2,0.00015,1,0.3,2,0,7.25,0,5,5,5,4.937546531,1050.646485,2049.523607,6000,0.341587268,111.942,2670.545099,0.135669
n_30_4_0_1_1_2,1,600,300,20,2,2,0.00059,1,0.3,3,0,9.25,1,0,5,5,6.118260341,1170.409731,2074.616975,6000,0.345769496,112.017,2672.322271,0.135669
n_30_4_1_1_1_2,1,600,300,20,2,2,0.00015,1,0.3,3,0,9.25,1,0,5,5,6.118260341,1170.409731,2074.616975,6000,0.345769496,112.017,2672.322271,0.135669
n_40_5_0_3_0_2,3,600,300,20,2,2,0.00059,1,0.4,3,1,9.25,0,5,5,5,7.351032352,1972.217303,1997.989188,6000,0.332998198,112.033,2672.700393,0.135669
n_40_5_1_3_0_2,3,600,300,20,2,2,0.00015,1,0.4,3,1,9.25,0,5,5,5,7.351032352,1972.217303,1997.989188,6000,0.332998198,112.033,2672.700393,0.135669
n_20_1_0_1_0_2,1,600,300,20,2,2,0.00059,1,0.2,0,0,3.5,0,5,5,5,2.723708136,1050.646485,2049.523607,6000,0.341587268,112.305,2679.196524,0.135669
n_20_1_1_1_0_2,1,600,300,20,2,2,0.00015,1,0.2,0,0,3.5,0,5,5,5,2.723708136,1050.646485,2049.523607,6000,0.341587268,112.305,2679.196524,0.135669
n_40_4_0_3_1_2,3,600,300,20,2,2,0.00059,1,0.4,3,0,9.25,1,0,5,5,6.118260341,2225.954944,1989.323426,6000,0.331553904,112.337,2679.952767,0.135669
n_40_4_1_3_1_2,3,600,300,20,2,2,0.00015,1,0.4,3,0,9.25,1,0,5,5,6.118260341,2225.954944,1989.323426,6000,0.331553904,112.337,2679.952767,0.135669
n_40_4_0_3_0_2,3,600,300,20,2,2,0.00059,1,0.4,3,0,9.25,0,5,5,5,6.118260341,1972.217303,1997.989188,6000,0.332998198,112.664,2687.749637,0.135669
n_40_4_1_3_0_2,3,600,300,20,2,2,0.00015,1,0.4,3,0,9.25,0,5,5,5,6.118260341,1972.217303,1997.989188,6000,0.332998198,112.664,2687.749637,0.135669
n_30_1_0_3_1_2,3,600,300,20,2,2,0.00059,1,0.3,0,0,3.5,1,0,5,5,2.723708136,2225.954944,1989.323426,6000,0.331553904,112.668,2687.855511,0.135669
n_30_1_1_3_1_2,3,600,300,20,2,2,0.00015,1,0.3,0,0,3.5,1,0,5,5,2.723708136,2225.954944,1989.323426,6000,0.331553904,112.668,2687.855511,0.135669
n_40_5_0_0_0_2,0,600,300,20,2,2,0.00059,1,0.4,3,1,9.25,0,0,5,5,7.351032352,810.1583246,1986.023859,6000,0.331003977,112.747,2689.738557,0.135669
n_40_5_0_0_1_2,0,600,300,20,2,2,0.00059,1,0.4,3,1,9.25,1,0,5,5,7.351032352,810.1583246,1986.023859,6000,0.331003977,112.747,2689.738557,0.135669
n_40_5_1_0_0_2,0,600,300,20,2,2,0.00015,1,0.4,3,1,9.25,0,0,5,5,7.351032352,810.1583246,1986.023859,6000,0.331003977,112.747,2689.738557,0.135669
n_40_5_1_0_1_2,0,600,300,20,2,2,0.00015,1,0.4,3,1,9.25,1,0,5,5,7.351032352,810.1583246,1986.023859,6000,0.331003977,112.747,2689.738557,0.135669
n_30_3_0_2_0_2,2,600,300,20,2,2,0.00059,1,0.3,2,0,7.25,0,0,5,5,4.937546531,1619.025972,2076.312169,6000,0.346052028,112.964,2694.9037,0.135669
n_30_3_0_2_1_2,2,600,300,20,2,2,0.00059,1,0.3,2,0,7.25,1,0,5,5,4.937546531,1619.025972,2076.312169,6000,0.346052028,112.964,2694.9037,0.135669
n_30_3_1_2_0_2,2,600,300,20,2,2,0.00015,1,0.3,2,0,7.25,0,0,5,5,4.937546531,1619.025972,2076.312169,6000,0.346052028,112.964,2694.9037,0.135669
